"CODALM";"CODPDT";"LOCALIZ";"SISVAL";"PVP1";"PRESTA";"PREULT";"PREMED";"CANEXI";"CODPRV";"STOCKMIN";"STOCKMAX"
"01";"7W4487";"070605";"M";2,13000;0,00000;0,00000;0,00000;0,00;"36";0,00;0,00
"01";"1354926";;"M";1977,15000;0,00000;0,00000;300,00000;0,00;"36";0,00;0,00
"01";"0875387";;"M";215,35000;0,00000;0,00000;161,51000;0,00;"36";0,00;0,00
"01";"4939-6632";;"M";50,08000;0,00000;0,00000;0,00000;0,00;"184";0,00;0,00
"01";"4939-6633";;"M";44,08000;0,00000;0,00000;0,00000;0,00;"184";0,00;0,00
"01";"4939-11812";;"M";15,27000;0,00000;0,00000;11,45000;0,00;"184";0,00;0,00
"01";"4939-9252";;"M";7,99000;0,00000;0,00000;0,00000;0,00;"184";0,00;0,00
"01";"1852-2949";;"M";12,90000;0,00000;0,00000;6,45000;0,00;"99998";0,00;0,00
"01";"1852-2952";;"M";17,20000;0,00000;0,00000;8,60000;0,00;"99998";0,00;0,00
"01";"1852-2951";;"M";28,05000;0,00000;0,00000;14,03000;0,00;"99998";0,00;0,00
"01";"1852-2950";;"M";49,98000;0,00000;0,00000;24,49000;0,00;"99998";0,00;0,00
"01";"4928-11107810";"07070405";"M";0,00000;0,00000;0,00000;0,00000;1,00;"36";0,00;0,00
"01";"1852-2953";;"M";3,00000;0,00000;0,00000;1,21000;0,00;"99998";0,00;0,00
"01";"3300-06-AI";;"M";7,88000;0,00000;0,00000;3,72750;0,00;"00001";0,00;0,00
"01";"20511-06-06AI";;"M";11,20000;0,00000;0,00000;5,29750;0,00;"00001";0,00;0,00
"01";"20591-06-06AI";;"M";17,23000;0,00000;0,00000;8,15000;0,00;"00001";0,00;0,00
"01";"666-06-06AI";;"M";6,85000;0,00000;0,00000;2,99250;0,00;"00001";0,00;0,00
"01";"1852-2960";;"M";55,47000;0,00000;0,00000;27,73500;0,00;"99998";0,00;0,00
"01";"1852-2962";;"M";19,95000;0,00000;0,00000;9,96000;0,00;"99998";0,00;0,00
"01";"1852-2954";;"M";3,00000;0,00000;1,50000;0,00000;0,00;"99998";0,00;0,00
"01";"1852-2936";;"M";11,97000;0,00000;5,98500;0,00000;0,00;"99998";0,00;0,00
"01";"1852-2955";;"M";3,00000;0,00000;1,50000;0,00000;0,00;"99998";0,00;0,00
"01";"1852-2956";;"M";29,40000;0,00000;14,70000;0,00000;0,00;"99998";0,00;0,00
"01";"1852-2957";;"M";26,60000;0,00000;13,30000;13,30000;0,00;"99998";0,00;0,00
"01";"1852-2958";;"M";22,27000;0,00000;11,13500;11,13500;0,00;"99998";0,00;0,00
"01";"1852-2959";;"M";40,53000;0,00000;20,26500;0,00000;0,00;"99998";0,00;0,00
"01";"1852-2961";;"M";10,68000;0,00000;5,34000;0,00000;0,00;"99998";0,00;0,00
"01";"4922-120004";"010101";"M";39,04000;0,00000;0,00000;20,58222;3,00;"211";0,00;0,00
"01";"4922-170009";;"M";34,95000;0,00000;0,00000;19,77000;0,00;"211";0,00;0,00
"01";"1852-2972";;"M";17,50000;0,00000;0,00000;8,75000;0,00;"99998";0,00;0,00
"01";"4907-RACOR";;"M";3,50000;0,00000;2,00000;2,00000;0,00;"13";0,00;0,00
"01";"1852-2963";;"M";67,70000;0,00000;33,85000;0,00000;0,00;"99998";0,00;0,00
"01";"1852-2964";;"M";22,70000;0,00000;11,35000;0,00000;0,00;"99998";0,00;0,00
"01";"1852-2965";;"M";3,00000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"1852-2966";;"M";41,75000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"1852-2967";;"M";49,45000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"1852-2968";;"M";58,72000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"1852-2969";;"M";13,20000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"1852-2970";;"M";16,30000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"1852-2971";;"M";17,35000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"4900-557";;"M";26,43000;0,00000;0,00000;19,82000;0,00;"205";0,00;0,00
"01";"4903-205081";;"M";88,17000;0,00000;56,21250;0,00000;0,00;"211";0,00;0,00
"01";"4903-205014";;"M";29,70000;0,00000;18,93000;0,00000;0,00;"211";0,00;0,00
"01";"4922-15108";;"M";202,50000;0,00000;135,00000;0,00000;0,00;"211";0,00;0,00
"01";"4922-19Z0321";;"M";423,53000;0,00000;270,00000;0,00000;0,00;"211";0,00;0,00
"01";"4903-C130558";;"M";18,87500;0,00000;0,00000;9,60000;0,00;"211";0,00;0,00
"01";"4738-RE80CD";"040102";"M";16,50000;0,00000;10,70000;10,70000;2,00;"214";1,00;2,00
"01";"4928-6213452";;"M";124,10000;0,00000;0,00000;90,26000;0,00;"36";0,00;0,00
"01";"1852-2973";;"M";10,85000;0,00000;0,00000;5,42500;0,00;"99998";0,00;0,00
"01";"1852-2974";;"M";9,75000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"1852-2975";;"M";11,42000;0,00000;0,00000;5,71000;0,00;"99998";0,00;0,00
"01";"4928-2554250";;"M";13,75000;0,00000;0,00000;12,02000;0,00;"36";0,00;0,00
"01";"4928-11708825";;"M";147,33000;0,00000;0,00000;107,15000;-2,00;"36";0,00;0,00
"01";"4903-NOVA";;"M";48,95000;0,00000;0,00000;32,63000;0,00;"154";0,00;0,00
"01";"1852-2976";;"M";41,68000;0,00000;0,00000;20,84000;0,00;"99998";0,00;0,00
"01";"1852-2977";;"M";24,35000;0,00000;0,00000;12,18000;0,00;"99998";0,00;0,00
"01";"1852-2978";;"M";9,00000;0,00000;0,00000;0,88000;0,00;"99998";0,00;0,00
"01";"4922-110750";;"M";62,61000;0,00000;34,43550;0,00000;0,00;"226";0,00;0,00
"01";"1852-2979";;"M";3,00000;0,00000;0,00000;1,50000;0,00;"99998";0,00;0,00
"01";"1852-2980";;"M";8,15000;0,00000;0,00000;3,56000;0,00;"99998";0,00;0,00
"01";"4900-558";;"M";26,73000;0,00000;16,03800;16,04000;0,00;"213";0,00;0,00
"01";"1852-2981";;"M";17,95000;0,00000;0,00000;8,98000;0,00;"99998";0,00;0,00
"01";"1852-2982";;"M";8,09000;0,00000;0,00000;4,05000;0,00;"99998";0,00;0,00
"01";"07062097";;"M";9,47000;0,00000;0,00000;0,00000;0,00;"00001";0,00;0,00
"01";"07104107";;"M";8,22000;0,00000;0,00000;0,00000;0,00;"00001";2,00;6,00
"01";"9180109600";;"M";52,50000;0,00000;0,00000;40,69000;0,00;"3";0,00;0,00
"01";"935.908";;"M";23,96000;0,00000;0,00000;0,00000;0,00;"22";0,00;0,00
"01";"463.744";;"M";25,30000;0,00000;0,00000;0,00000;0,00;"22";0,00;0,00
"01";"505.750";;"M";112,04000;0,00000;0,00000;71,70000;0,00;"22";0,00;0,00
"01";"4900-0246.000001";;"M";28,00000;0,00000;0,00000;20,00000;0,00;"94";0,00;0,00
"01";"1852-2983";;"M";3,00000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"1852-2984";;"M";3,00000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"1852-2985";;"M";46,54000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"679.662";;"M";14,86000;0,00000;0,00000;7,43000;0,00;"22";0,00;0,00
"01";"1852-2986";;"M";117,65000;0,00000;0,00000;58,81000;0,00;"00001";0,00;0,00
"01";"4928-13962536";;"M";5,88000;0,00000;0,00000;4,46500;0,00;"165";0,00;0,00
"01";"4928-13960160";;"M";1,83000;0,00000;0,00000;1,38500;0,00;"165";0,00;0,00
"01";"4928-13962534";;"M";4,33000;0,00000;0,00000;2,90750;0,00;"165";0,00;0,00
"01";"4928-14013071";"07070405";"M";11,93000;0,00000;9,06300;9,06000;1,00;"165";0,00;0,00
"01";"4928-13960171";;"M";4,33000;0,00000;0,00000;3,28500;0,00;"165";0,00;0,00
"01";"4928-948885";"07070403";"M";3,87000;0,00000;2,93550;2,94000;1,00;"165";0,00;0,00
"01";"4928-13960162";;"M";1,00000;0,00000;0,00000;0,00000;0,00;"165";0,00;0,00
"01";"4928-13960213";"07070401";"M";3,50000;0,00000;2,66000;2,66000;3,00;"165";0,00;0,00
"01";"4928-943709";;"M";5,10000;0,00000;0,00000;3,87500;0,00;"165";0,00;0,00
"01";"1B0100-06-06";;"M";9,16000;0,00000;0,00000;0,00000;0,00;"00001";0,00;0,00
"01";"1852-2987";;"M";46,85000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"4928-13964110";"07070403";"M";4,33000;0,00000;0,00000;3,28500;2,00;"165";0,00;0,00
"01";"4737-LF777";;"M";24,90000;0,00000;0,00000;19,92000;0,00;"113";0,00;0,00
"01";"4943-D127775";;"M";26,62000;0,00000;0,00000;17,56000;0,00;"266";0,00;0,00
"01";"4972-15273589";;"M";242,88000;0,00000;0,00000;194,30500;0,00;"00000";0,00;0,00
"01";"4972-15275766";;"M";88,44000;0,00000;0,00000;70,75000;0,00;"00000";0,00;0,00
"01";"4972-15300084";;"M";130,48000;0,00000;0,00000;104,38000;0,00;"00000";0,00;0,00
"01";"1852-2991";;"M";36,10000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"4928-276130";;"M";40,85000;0,00000;0,00000;32,68000;0,00;"36";0,00;0,00
"01";"4928-471841";;"M";9,38000;0,00000;0,00000;0,00000;0,00;"36";0,00;0,00
"01";"4928-166115";;"M";87,34000;0,00000;0,00000;0,00000;0,00;"36";0,00;0,00
"01";"1W5354";"070503";"M";42,66000;0,00000;0,00000;24,49000;0,00;"36";0,00;0,00
"01";"5P2805";;"M";35,68000;0,00000;0,00000;27,65000;0,00;"3";0,00;0,00
"01";"4943-1198053A1";;"M";374,91000;0,00000;0,00000;262,44000;0,00;"224";0,00;0,00
"01";"8X95";;"M";11,66000;0,00000;0,00000;5,83000;0,00;"22";0,00;0,00
"01";"4795-A42";"090103";"M";13,40000;0,00000;5,26500;5,27000;1,00;"60";0,00;0,00
"01";"4939-454";;"M";33,15000;0,00000;0,00000;24,86000;0,00;"184";0,00;0,00
"01";"4939-25471";;"M";23,75000;0,00000;17,81000;0,00000;0,00;"184";0,00;0,00
"01";"09NRA3F/3";;"M";13,30000;0,00000;0,00000;5,31500;-1,00;"00001";0,00;0,00
"01";"09FCG14-1/2";"W0704";"M";9,43000;0,00000;0,00000;3,82417;9,00;"00001";0,00;0,00
"01";"4900-B27B";;"M";47,76000;0,00000;0,00000;23,88000;-2,00;"93";0,00;0,00
"01";"4900-B27C";;"M";18,76000;0,00000;0,00000;9,38000;0,00;"93";0,00;0,00
"01";"4915-472-7";"W1006";"M";3,80000;0,00000;1,90000;1,38576;39,00;"58";0,00;0,00
"01";"4915-0490120";;"M";0,24000;0,00000;0,00000;0,12000;0,00;"58";0,00;0,00
"01";"4915-0490150";;"M";0,48000;0,00000;0,00000;0,24000;0,00;"58";0,00;0,00
"01";"4915-0490190";;"M";1,20000;0,00000;0,00000;0,60000;0,00;"58";0,00;0,00
"01";"4915-049080";;"M";0,20000;0,00000;0,00000;0,11000;0,00;"58";0,00;0,00
"01";"4915-049090";;"M";0,20000;0,00000;0,00000;0,06000;0,00;"58";0,00;0,00
"01";"4915-0490100";;"M";0,20000;0,00000;0,00000;0,00000;-25,00;"58";0,00;0,00
"01";"4915-049060";;"M";0,20000;0,00000;0,00000;0,12000;0,00;"58";0,00;0,00
"01";"4915-049070";;"M";0,20000;0,00000;0,00000;0,06000;0,00;"58";0,00;0,00
"01";"4915-049023";;"M";0,20000;0,00000;0,00000;0,06000;-25,00;"58";0,00;0,00
"01";"4915-049032";;"M";0,20000;0,00000;0,00000;0,06000;0,00;"58";0,00;0,00
"01";"4915-049040";;"M";0,20000;0,00000;0,00000;0,00000;0,00;"58";0,00;0,00
"01";"4202-5-080X15";;"M";0,22000;0,00000;0,00000;0,08750;0,00;"170";0,00;0,00
"01";"4201-5-080";;"M";0,10000;0,00000;0,04400;0,04375;0,00;"170";0,00;0,00
"01";"1852-2996";;"M";183,74000;0,00000;0,00000;102,89000;0,00;"52";0,00;0,00
"01";"4915-049050";;"M";0,20000;0,00000;0,00000;0,06000;0,00;"58";0,00;0,00
"01";"4943-3937553";;"M";119,48000;0,00000;0,00000;79,65000;0,00;"99998";0,00;0,00
"01";"467.720";;"M";138,00000;0,00000;0,00000;69,00000;0,00;"22";0,00;0,00
"01";"4900-HAAAEL180";"070705";"M";202,50000;0,00000;0,00000;135,00000;0,00;"109";0,00;0,00
"01";"4928-11045368";;"M";502,54000;0,00000;0,00000;0,00000;0,00;"165";0,00;0,00
"01";"4928-11704362";;"M";52,14000;0,00000;0,00000;36,55000;0,00;"36";0,00;0,00
"01";"4928-4787032";;"M";144,69000;0,00000;0,00000;0,00000;0,00;"165";0,00;0,00
"01";"4928-8787032-CTR";;"M";115,75000;0,00000;0,00000;0,00000;0,00;"165";0,00;0,00
"01";"4904-XPEA110";;"M";46,48000;0,00000;0,00000;29,28000;0,00;"249";0,00;0,00
"01";"1236449";"070602";"M";101,78000;0,00000;0,00000;66,07000;0,00;"36";0,00;0,00
"01";"4928-11102303";;"M";420,93000;0,00000;0,00000;268,34667;0,00;"36";0,00;0,00
"01";"4928-4881318";;"M";31,56000;0,00000;0,00000;20,12000;0,00;"36";0,00;0,00
"01";"4928-11034736";;"M";62,43000;0,00000;0,00000;39,79667;0,00;"36";0,00;0,00
"01";"2018745";"070301";"M";8,54000;0,00000;0,00000;6,86500;1,00;"3";0,00;0,00
"01";"4943-R6249621";;"M";153,51000;0,00000;0,00000;110,53000;0,00;"266";0,00;0,00
"01";"4943-C6249608";;"M";196,43000;0,00000;0,00000;141,43000;0,00;"266";0,00;0,00
"01";"4943-S6249622";;"M";265,20000;0,00000;0,00000;190,94000;0,00;"266";0,00;0,00
"01";"4928-11045368CTR";;"M";402,03000;0,00000;0,00000;59,90000;0,00;"165";0,00;0,00
"01";"1852-2997";;"M";12,96000;0,00000;3,48000;3,48000;0,00;"99998";0,00;0,00
"01";"1852-2998";;"M";10,28000;0,00000;0,00000;2,14000;0,00;"99998";0,00;0,00
"01";"1852-2999";;"M";21,67800;0,00000;0,00000;7,84000;0,00;"99998";0,00;0,00
"01";"1852-3000";;"M";16,31000;0,00000;0,00000;5,16000;0,00;"99998";0,00;0,00
"01";"4928-11990244";;"M";0,00000;0,00000;0,00000;43,93000;0,00;"36";0,00;0,00
"01";"4928-11102304";;"M";394,63000;0,00000;268,34500;0,00000;0,00;"36";0,00;0,00
"01";"900-16";"050107";"M";6,67000;0,00000;0,00000;2,10472;48,00;"00001";20,00;38,00
"01";"728-16-12";"050805";"M";23,59000;0,00000;7,43100;7,52609;9,00;"00001";5,00;10,00
"01";"704-16-16";"050806";"M";13,12000;0,00000;0,00000;4,24980;8,00;"00001";3,00;6,00
"01";"704-16-12";"050806";"M";17,54000;0,00000;0,00000;5,68080;4,00;"00001";3,00;6,00
"01";"09NRB3F/3";;"M";5,39000;0,00000;0,00000;2,15500;-2,00;"00001";0,00;0,00
"01";"07104110";;"M";10,20000;0,00000;0,00000;0,00000;0,00;"00001";2,00;6,00
"01";"704-08-10";"050806";"M";4,00000;0,00000;0,00000;0,92250;17,00;"00001";3,00;6,00
"01";"10X120";;"M";6,40000;0,00000;0,00000;3,20000;0,00;"22";0,00;0,00
"01";"7S4339";;"M";115,08000;0,00000;0,00000;85,00000;0,00;"3";0,00;0,00
"01";"4928-11101611";;"M";78,85000;0,00000;0,00000;59,93000;0,00;"165";0,00;0,00
"01";"4928-11101490";;"M";230,15000;0,00000;0,00000;174,91000;0,00;"165";0,00;0,00
"01";"1852-3001";;"M";5,00000;0,00000;0,00000;2,46000;0,00;"99998";0,00;0,00
"01";"4735-AH-7097";;"M";19,82000;0,00000;0,00000;19,82000;0,00;"105";0,00;0,00
"01";"4735-AI-5238";;"M";10,25000;0,00000;0,00000;10,25000;0,00;"105";0,00;0,00
"01";"4735-BC-1283";;"M";11,50000;0,00000;4,94500;4,95000;0,00;"105";0,00;0,00
"01";"1852-3002";;"M";3,00000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"1852-3003";;"M";3,00000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"4738-IA9884";;"M";0,00000;0,00000;0,00000;0,00000;0,00;"214";0,00;0,00
"01";"4738-P776019";;"M";28,50000;0,00000;0,00000;19,00000;0,00;"214";0,00;0,00
"01";"4928-11996435";"070702";"M";517,90000;0,00000;0,00000;376,65000;1,00;"36";0,00;0,00
"01";"4928-477119";;"M";130,29000;0,00000;0,00000;94,80000;0,00;"36";0,00;0,00
"01";"4928-4881177";;"M";51,29000;0,00000;0,00000;37,30000;0,00;"36";0,00;0,00
"01";"3B7255";"07050426";"M";1,66000;0,00000;0,00000;0,81500;1,00;"36";0,00;0,00
"01";"4738-IF5582/1A";"040103";"M";12,90000;0,00000;0,00000;3,68333;1,00;"214";2,00;2,00
"01";"4972-15271450";;"M";133,19000;0,00000;0,00000;106,55000;0,00;"1";0,00;0,00
"01";"1852-3004";;"M";39,45000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"1901-20X30X4.5X5";;"M";10,00000;0,00000;0,00000;5,00000;0,00;"22";0,00;0,00
"01";"4928-102060410";"07070323";"M";387,60000;0,00000;0,00000;225,00000;1,00;"36";0,00;0,00
"01";"4903-91014159N";;"M";295,00000;0,00000;0,00000;225,00000;0,00;"211";0,00;0,00
"01";"1852-3005";;"M";20,10000;0,00000;10,09000;0,00000;0,00;"106";0,00;0,00
"01";"4903-21193ND";;"M";266,00000;0,00000;0,00000;159,00000;0,00;"211";0,00;0,00
"01";"4922-0GA24092101";;"M";55,92000;0,00000;0,00000;27,96000;0,00;"106";0,00;0,00
"01";"4922-01F4010510C";;"M";2,78000;0,00000;0,00000;1,39000;0,00;"106";0,00;0,00
"01";"4922-01F4010410C";;"M";1,18000;0,00000;0,00000;0,58000;0,00;"106";0,00;0,00
"01";"4922-35TF3008A";;"M";3,60000;0,00000;0,00000;1,82000;0,00;"106";0,00;0,00
"01";"4905-594A/592XS";;"M";271,73000;0,00000;0,00000;167,91000;0,00;"32";0,00;0,00
"01";"4905-56425/56650";;"M";312,66000;0,00000;0,00000;152,83000;0,00;"32";0,00;0,00
"01";"4903-703-A";;"M";1,60000;0,00000;0,00000;0,95000;0,00;"211";0,00;0,00
"01";"4903-747-A";"020107";"M";1,20000;0,00000;0,00000;0,66333;4,00;"211";0,00;0,00
"01";"4903-AVE212";"020403";"M";3,50000;0,00000;0,00000;2,22500;1,00;"211";0,00;0,00
"01";"4903-02CRS92";;"M";2,00000;0,00000;0,00000;1,26000;0,00;"211";0,00;0,00
"01";"4902-225";;"M";26,00000;0,00000;0,00000;19,00000;0,00;"136";0,00;0,00
"01";"1B0000-0606";;"M";5,50000;0,00000;0,00000;2,76750;0,00;"00001";0,00;0,00
"01";"1B2000-0606";;"M";6,10000;0,00000;0,00000;3,09250;0,00;"00001";0,00;0,00
"01";"4738-IF0109";;"M";14,90000;0,00000;5,59000;5,59000;0,00;"214";0,00;0,00
"01";"4738-1690FN";;"M";17,55000;0,00000;0,00000;6,73000;0,00;"214";0,00;0,00
"01";"4738-S3440R";"030303";"M";4,65000;0,00000;3,04000;3,04000;2,00;"214";0,00;0,00
"01";"4928-110129558";;"M";258,41000;0,00000;218,00000;218,00000;0,00;"36";0,00;0,00
"01";"4928-110111127";;"M";149,42000;0,00000;121,00000;121,00000;0,00;"36";0,00;0,00
"01";"4919-6151611123";;"M";779,27000;0,00000;0,00000;599,44000;0,00;"36";0,00;0,00
"01";"4919-6150611821";;"M";6,46000;0,00000;0,00000;4,97000;0,00;"36";0,00;0,00
"01";"4919-6150616911";;"M";4,16000;0,00000;0,00000;3,20000;0,00;"36";0,00;0,00
"01";"4919-6150616831";"07030426";"M";5,53000;0,00000;0,00000;4,25000;0,00;"36";0,00;0,00
"01";"4919-0700072115";;"M";30,29000;0,00000;0,00000;23,30000;0,00;"36";0,00;0,00
"01";"18502500";;"M";253,66000;0,00000;0,00000;0,00000;0,00;"00000";0,00;0,00
"01";"18000008";;"M";11,50000;0,00000;0,00000;0,00000;0,00;"00000";0,00;0,00
"01";"1001";;"M";0,06000;0,00000;0,00000;0,00000;0,00;"00000";0,00;0,00
"01";"4928-11034192";;"M";256,88000;0,00000;0,00000;174,68000;0,00;"36";0,00;0,00
"01";"4928-11039367";"070702";"M";154,09000;0,00000;0,00000;112,06000;0,00;"36";0,00;0,00
"01";"4928-11039194";"07070402";"M";97,15000;0,00000;0,00000;50,02500;2,00;"36";0,00;0,00
"01";"4933-911/12400";;"M";32,50000;0,00000;0,00000;19,00000;0,00;"85";0,00;0,00
"01";"4738-PF15671";"110104";"M";10,12000;0,00000;0,00000;6,28167;1,00;"214";1,00;1,00
"01";"4738-S3021C";"150204";"M";18,46500;0,00000;0,00000;12,31000;0,00;"214";0,00;0,00
"01";"4738-S5015PE";"040104";"M";7,59000;0,00000;0,00000;5,05500;0,00;"214";0,00;0,00
"01";"4738-S7239A";"150204";"M";7,65000;0,00000;0,00000;4,80360;4,00;"214";1,00;2,00
"01";"4738-IO0304";"040101";"M";8,10000;0,00000;0,00000;2,46385;5,00;"214";4,00;6,00
"01";"4738-1381101";"130203";"M";31,93000;0,00000;0,00000;10,93333;2,00;"214";0,00;0,00
"01";"4738-PT9283MPG";"040103";"M";169,35000;0,00000;112,90000;112,90000;1,00;"214";0,00;0,00
"01";"4738-IS7530";"040102";"M";62,64000;0,00000;0,00000;41,76000;0,00;"214";0,00;0,00
"01";"4738-S5060A";"040103";"M";5,85000;0,00000;3,87700;3,87750;4,00;"214";0,00;0,00
"01";"4919-NDO14520028";;"M";0,00000;0,00000;0,00000;0,00000;0,00;"36";0,00;0,00
"01";"4919-NDO14520029";;"M";0,00000;0,00000;0,00000;0,00000;0,00;"36";0,00;0,00
"01";"4905-47896/47820";;"M";271,73000;0,00000;131,07000;131,07000;0,00;"32";0,00;0,00
"01";"7C2230";;"M";4,89000;0,00000;0,00000;1,63000;0,00;"36";0,00;0,00
"01";"1852-3006";;"M";80,50000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"1852-2990";;"M";30,60000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"1852-2992";;"M";10,85000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"1852-2993";;"M";10,01000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"1852-2994";;"M";12,40000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"1852-2995";;"M";11,56000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"1852-3007";;"M";202,59000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"1U0257";;"M";29,18000;0,00000;0,00000;22,44000;0,00;"36";0,00;0,00
"01";"1852-3008";;"M";70,25000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"1852-3009";;"M";51,31000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"1852-3010";;"M";80,10000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"1852-3011";;"M";15,40000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"1852-2989";;"M";3,00000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"1852-3012";;"M";12,50000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"1852-3013";;"M";15,50000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"1852-3014";;"M";349,17000;0,00000;170,46900;170,47000;0,00;"00001";0,00;0,00
"01";"5029-44";;"M";55,00000;0,00000;40,60000;40,60000;0,00;"00000";0,00;0,00
"01";"1852-2988";;"M";6,05000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"4738-BW5074";"040304";"M";35,15000;0,00000;0,00000;13,28667;2,00;"214";1,00;2,00
"01";"4738-P554074";"040105";"M";19,33500;0,00000;0,01100;0,01000;1,00;"214";0,00;0,00
"01";"1852-3015";;"M";21,25000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"4738-PF986";"040103";"M";11,35000;0,00000;5,19300;5,19400;3,00;"214";1,00;2,00
"01";"4738-BT8439MPG";"040104";"M";107,60000;0,00000;0,00000;29,66750;2,00;"214";1,00;2,00
"01";"4903-153502";;"M";63,58000;0,00000;0,00000;39,36000;0,00;"211";0,00;0,00
"01";"916-04-04";;"M";19,82000;0,00000;13,41900;0,00000;0,00;"00001";0,00;0,00
"01";"908-04-04";"050804";"M";5,50000;0,00000;0,93200;0,93250;4,00;"00001";0,00;0,00
"01";"4929-178623";;"M";28,50000;0,00000;0,00000;22,80000;0,00;"36";0,00;0,00
"01";"4929-178624";;"M";58,87000;0,00000;0,00000;47,10000;0,00;"36";0,00;0,00
"01";"4929-217638";;"M";44,28000;0,00000;0,00000;31,91000;0,00;"272";0,00;0,00
"01";"4929-3081164";;"M";211,25000;0,00000;0,00000;169,00000;0,00;"36";0,00;0,00
"01";"4929-200307";;"M";20,25000;0,00000;0,00000;16,20000;0,00;"36";0,00;0,00
"01";"4929-145551";;"M";2,30000;0,00000;0,00000;1,50000;0,00;"36";0,00;0,00
"01";"4929-3803605RX";;"M";455,50000;0,00000;0,00000;350,00000;0,00;"36";0,00;0,00
"01";"4903-16281299";;"M";15,28000;0,00000;12,14500;12,15000;0,00;"211";0,00;0,00
"01";"4922-160004";;"M";54,44000;0,00000;34,30000;34,30000;0,00;"211";0,00;0,00
"01";"4903-SOL715";;"M";2,99000;0,00000;1,34550;0,00000;0,00;"117";0,00;0,00
"01";"4903-HC429";;"M";43,50000;0,00000;29,00000;0,00000;0,00;"211";0,00;0,00
"01";"4922-20S6630";;"M";225,00000;0,00000;150,00000;0,00000;0,00;"211";0,00;0,00
"01";"4922-15120243";;"M";3,66000;0,00000;2,60400;0,00000;0,00;"211";0,00;0,00
"01";"4922-15120155";;"M";2,81000;0,00000;2,00200;0,00000;0,00;"211";0,00;0,00
"01";"4922-16901658";;"M";57,77000;0,00000;36,40000;36,40000;0,00;"211";0,00;0,00
"01";"4900-E1118523";;"M";1325,32000;0,00000;0,00000;0,00000;0,00;"00000";0,00;0,00
"01";"5029-45";;"M";23,10000;0,00000;11,55000;0,00000;0,00;"00001";0,00;0,00
"01";"4738-PT397";"040105";"M";24,24000;0,00000;0,00000;12,15333;5,00;"214";0,00;0,00
"01";"1852-3016";;"M";8,95000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"4738-BF1248";"040104";"M";16,60000;0,00000;6,05000;6,05000;2,00;"214";1,00;2,00
"01";"4738-PA2577";"110102";"M";47,97000;0,00000;0,00000;27,30000;0,00;"214";0,00;0,00
"01";"4738-PA2578";"110102";"M";36,27000;0,00000;0,00000;24,18000;0,00;"214";0,00;0,00
"01";"4738-BF7546";;"M";15,20000;0,00000;0,00000;5,98000;0,00;"214";0,00;0,00
"01";"4738-AC8040";;"M";0,00000;0,00000;0,00000;0,00000;0,00;"214";0,00;0,00
"01";"1852-3017";;"M";16,65000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"1852-3018";;"M";9,50000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"4903-CS394";;"M";410,00000;0,00000;0,00000;184,50000;0,00;"211";0,00;0,00
"01";"4903-030125";"020301";"M";17,26000;0,00000;10,66000;10,66000;1,00;"211";0,00;0,00
